obd.temp,obd.rpm,obd.vss,obd.maf,obd.throttlepos,obd.time,obd.mpg,obd.realrpm,gps.lon,gps.lat,gps.alt,obd.tripid
143.000000,11532.000000,97.000000,430.000000,41.000000,1238697867.422510,160.320698,2883.000000,-118.387022,33.931244,35.134000,1.000000
144.000000,11522.000000,96.000000,661.000000,44.000000,1238697868.422574,103.218154,2880.000000,-118.387313,33.931266,35.104000,1.000000
144.000000,11370.000000,96.000000,4675.000000,92.000000,1238697869.422630,14.594053,2842.000000,-118.387604,33.931281,34.516000,1.000000
144.000000,11766.000000,100.000000,7133.000000,166.000000,1238697870.422678,9.963550,2941.000000,-118.387880,33.931300,34.822000,1.000000
144.000000,12538.000000,105.000000,7100.000000,169.000000,1238697871.422718,10.510352,3134.000000,-118.388180,33.931312,34.629000,1.000000
144.000000,13012.000000,111.000000,6975.000000,171.000000,1238697872.422779,11.310065,3253.000000,-118.388485,33.931318,35.560000,1.000000
145.000000,13558.000000,115.000000,7102.000000,173.000000,1238697873.422822,11.508096,3389.000000,-118.388810,33.931337,35.985000,1.000000
145.000000,14060.000000,119.000000,7547.000000,174.000000,1238697874.422868,11.206214,3515.000000,-118.389144,33.931346,36.246000,1.000000
145.000000,14576.000000,123.000000,7936.000000,176.000000,1238697875.422921,11.015134,3644.000000,-118.389492,33.931365,36.729000,1.000000
145.000000,15064.000000,127.000000,7763.000000,177.000000,1238697876.422964,11.626807,3766.000000,-118.389856,33.931386,36.878000,1.000000
145.000000,15528.000000,131.000000,7886.000000,179.000000,1238697877.423017,11.805947,3882.000000,-118.390229,33.931397,36.863000,1.000000
145.000000,15844.000000,134.000000,7563.000000,180.000000,1238697878.423047,12.592067,3961.000000,-118.390616,33.931425,37.629000,1.000000
145.000000,16110.000000,136.000000,705.000000,76.000000,1238697879.423093,137.099574,4027.000000,-118.391013,33.931443,38.232000,1.000000
145.000000,13866.000000,136.000000,5855.000000,86.000000,1238697880.423141,16.508147,3466.000000,-118.391415,33.931465,38.105000,1.000000
145.000000,13864.000000,135.000000,802.000000,46.000000,1238697881.423180,119.631546,3466.000000,-118.391822,33.931481,39.102000,1.000000
145.000000,13540.000000,132.000000,883.000000,46.000000,1238697882.423238,106.242809,3385.000000,-118.392224,33.931503,38.976000,1.000000
145.000000,13250.000000,128.000000,866.000000,45.000000,1238697883.423284,105.045727,3312.000000,-118.392621,33.931529,40.137000,1.000000
145.000000,12878.000000,126.000000,788.000000,45.000000,1238697884.423351,113.639848,3219.000000,-118.393009,33.931549,40.346000,1.000000
144.000000,12638.000000,124.000000,827.000000,45.000000,1238697885.423402,106.562031,3159.000000,-118.393381,33.931568,40.891000,1.000000
144.000000,12328.000000,121.000000,788.000000,45.000000,1238697886.423440,109.130330,3082.000000,-118.393754,33.931579,40.878000,1.000000
143.000000,12090.000000,118.000000,750.000000,48.000000,1238697887.423488,111.816800,3022.000000,-118.394122,33.931593,42.153000,1.000000
143.000000,11970.000000,117.000000,4291.000000,71.000000,1238697888.423531,19.378210,2992.000000,-118.394471,33.931604,42.081000,1.000000
142.000000,12064.000000,118.000000,3625.000000,67.000000,1238697889.423587,23.134510,3016.000000,-118.394824,33.931609,43.133000,1.000000
142.000000,12138.000000,119.000000,2766.000000,62.000000,1238697890.423634,30.576030,3034.000000,-118.395173,33.931620,43.062000,1.000000
142.000000,12142.000000,119.000000,3788.000000,72.000000,1238697891.423692,22.326637,3035.000000,-118.395531,33.931629,43.384000,1.000000
143.000000,12218.000000,120.000000,3336.000000,69.000000,1238697892.423784,25.564748,3054.000000,-118.395884,33.931633,44.437000,1.000000
143.000000,12278.000000,120.000000,2441.000000,57.000000,1238697893.423806,34.938140,3069.000000,-118.396233,33.931645,44.366000,1.000000
144.000000,12246.000000,120.000000,1588.000000,52.000000,1238697894.423855,53.705290,3061.000000,-118.396600,33.931651,45.084000,1.000000
144.000000,12128.000000,119.000000,1719.000000,58.000000,1238697895.423913,49.199127,3032.000000,-118.396953,33.931648,45.579000,1.000000
144.000000,12050.000000,118.000000,766.000000,46.000000,1238697896.423947,109.481201,3012.000000,-118.397312,33.931650,45.345000,1.000000
144.000000,11838.000000,116.000000,786.000000,44.000000,1238697897.423985,104.887023,2959.000000,-118.397655,33.931649,45.446000,1.000000
145.000000,11588.000000,114.000000,755.000000,44.000000,1238697898.424041,107.310993,2897.000000,-118.398008,33.931638,45.384000,1.000000
145.000000,11476.000000,112.000000,747.000000,44.000000,1238697899.424089,106.557430,2869.000000,-118.398347,33.931626,45.657000,1.000000
145.000000,11240.000000,110.000000,702.000000,44.000000,1238697900.424133,111.363248,2810.000000,-118.398681,33.931620,44.805000,1.000000
145.000000,11136.000000,109.000000,716.000000,44.000000,1238697901.424177,108.193156,2784.000000,-118.399009,33.931603,44.126000,1.000000
145.000000,10928.000000,106.000000,702.000000,43.000000,1238697902.424226,107.313675,2732.000000,-118.399338,33.931592,44.005000,1.000000
144.000000,10396.000000,101.000000,677.000000,42.000000,1238697903.424269,106.027622,2599.000000,-118.399653,33.931573,43.661000,1.000000
144.000000,9544.000000,92.000000,555.000000,42.000000,1238697904.424323,117.809730,2386.000000,-118.399957,33.931556,42.922000,1.000000
144.000000,8760.000000,85.000000,536.000000,41.000000,1238697905.424365,112.704291,2190.000000,-118.400243,33.931543,41.395000,1.000000
144.000000,8414.000000,82.000000,522.000000,41.000000,1238697906.424414,111.642529,2103.000000,-118.400499,33.931534,41.096000,1.000000
144.000000,8358.000000,82.000000,497.000000,41.000000,1238697907.424437,117.258350,2089.000000,-118.400746,33.931527,40.402000,1.000000
144.000000,8354.000000,82.000000,525.000000,41.000000,1238697908.424484,111.004571,2088.000000,-118.400984,33.931523,39.314000,1.000000
143.000000,8298.000000,81.000000,519.000000,41.000000,1238697909.424532,110.918497,2074.000000,-118.401230,33.931516,38.621000,1.000000
143.000000,8246.000000,80.000000,508.000000,41.000000,1238697910.424575,111.921260,2061.000000,-118.401468,33.931512,37.533000,1.000000
143.000000,7272.000000,75.000000,369.000000,39.000000,1238697911.424621,144.451220,1818.000000,-118.401705,33.931508,36.445000,1.000000
143.000000,4968.000000,66.000000,302.000000,38.000000,1238697912.424674,155.318543,1242.000000,-118.401937,33.931499,36.087000,1.000000
143.000000,5326.000000,56.000000,252.000000,38.000000,1238697913.424716,157.933333,1331.000000,-118.402136,33.931501,35.833000,1.000000
143.000000,3704.000000,46.000000,202.000000,37.000000,1238697914.424763,161.842574,926.000000,-118.402310,33.931503,35.520000,1.000000
143.000000,4382.000000,40.000000,313.000000,39.000000,1238697915.424805,90.824281,1095.000000,-118.402455,33.931493,35.319000,1.000000
143.000000,4690.000000,36.000000,233.000000,38.000000,1238697916.424852,109.807725,1172.000000,-118.402581,33.931496,34.886000,1.000000
143.000000,5544.000000,35.000000,419.000000,40.000000,1238697917.424886,59.366348,1386.000000,-118.402693,33.931496,34.789000,1.000000
143.000000,6378.000000,34.000000,377.000000,39.000000,1238697918.424940,64.094960,1594.000000,-118.402789,33.931495,35.027000,1.000000
143.000000,6088.000000,32.000000,480.000000,40.000000,1238697919.424984,47.380000,1522.000000,-118.402891,33.931498,34.536000,1.000000
143.000000,6148.000000,33.000000,1644.000000,58.000000,1238697920.425027,14.265876,1537.000000,-118.402978,33.931499,34.379000,1.000000
143.000000,6744.000000,37.000000,2308.000000,69.000000,1238697921.425088,11.393371,1686.000000,-118.403075,33.931497,34.617000,1.000000
144.000000,7658.000000,42.000000,3497.000000,75.000000,1238697922.425141,8.535716,1914.000000,-118.403186,33.931498,34.520000,1.000000
144.000000,9050.000000,48.000000,3713.000000,75.000000,1238697923.425181,9.187611,2262.000000,-118.403298,33.931491,33.865000,1.000000
144.000000,10014.000000,54.000000,3711.000000,76.000000,1238697924.425229,10.341633,2503.000000,-118.403443,33.931481,33.664000,1.000000
144.000000,9268.000000,56.000000,3580.000000,83.000000,1238697925.425236,11.117095,2317.000000,-118.403597,33.931469,33.858000,1.000000
144.000000,8616.000000,61.000000,3883.000000,83.000000,1238697926.425277,11.164744,2154.000000,-118.403757,33.931469,33.880000,1.000000
144.000000,9378.000000,66.000000,2761.000000,64.000000,1238697927.425306,16.988845,2344.000000,-118.403941,33.931469,33.962000,1.000000
145.000000,9806.000000,69.000000,2316.000000,60.000000,1238697928.425346,21.173705,2451.000000,-118.404125,33.931468,34.044000,1.000000
145.000000,10172.000000,72.000000,1202.000000,49.000000,1238697929.425391,42.571048,2543.000000,-118.404333,33.931467,34.185000,1.000000
145.000000,10238.000000,73.000000,577.000000,42.000000,1238697930.425430,89.915251,2559.000000,-118.404546,33.931463,33.038000,1.000000
145.000000,10136.000000,70.000000,575.000000,41.000000,1238697931.425468,86.520000,2534.000000,-118.404754,33.931463,33.180000,1.000000
145.000000,6206.000000,61.000000,380.000000,39.000000,1238697932.425514,114.086053,1551.000000,-118.404962,33.931462,33.322000,1.000000
145.000000,6738.000000,55.000000,438.000000,40.000000,1238697933.425558,89.243151,1684.000000,-118.405161,33.931463,33.068000,1.000000
145.000000,10190.000000,55.000000,4069.000000,86.000000,1238697934.425603,9.606414,2547.000000,-118.405320,33.931463,33.091000,1.000000
145.000000,10844.000000,59.000000,486.000000,43.000000,1238697935.425658,86.278395,2711.000000,-118.405489,33.931468,34.066000,1.000000
145.000000,10830.000000,58.000000,641.000000,43.000000,1238697936.425707,64.306708,2707.000000,-118.405654,33.931472,33.359000,1.000000
145.000000,10500.000000,56.000000,644.000000,43.000000,1238697937.425761,61.800000,2625.000000,-118.405829,33.931474,33.047000,1.000000
145.000000,9556.000000,54.000000,488.000000,40.000000,1238697938.425807,78.643033,2389.000000,-118.405998,33.931472,33.464000,1.000000
145.000000,5316.000000,47.000000,250.000000,38.000000,1238697939.425847,133.611600,1329.000000,-118.406157,33.931472,33.487000,1.000000
145.000000,3782.000000,40.000000,183.000000,36.000000,1238697940.425877,155.344262,945.000000,-118.406308,33.931474,33.115000,1.000000
145.000000,2890.000000,37.000000,191.000000,37.000000,1238697941.425923,137.674869,722.000000,-118.406429,33.931472,33.413000,1.000000
144.000000,2738.000000,34.000000,208.000000,37.000000,1238697942.425970,116.172115,684.000000,-118.406540,33.931473,33.316000,1.000000
144.000000,2842.000000,33.000000,216.000000,37.000000,1238697943.426048,108.579167,710.000000,-118.406642,33.931476,32.825000,1.000000
144.000000,2886.000000,32.000000,213.000000,37.000000,1238697944.426092,106.771831,721.000000,-118.406738,33.931474,33.064000,1.000000
144.000000,2832.000000,31.000000,200.000000,37.000000,1238697945.426144,110.158500,708.000000,-118.406835,33.931473,33.302000,1.000000
144.000000,2798.000000,28.000000,205.000000,37.000000,1238697946.426183,97.071220,699.000000,-118.406927,33.931478,32.416000,1.000000
144.000000,2802.000000,23.000000,213.000000,37.000000,1238697947.426238,76.742254,700.000000,-118.407009,33.931475,32.990000,1.000000
144.000000,2826.000000,16.000000,213.000000,37.000000,1238697948.426286,53.385915,706.000000,-118.407082,33.931474,33.169000,1.000000
144.000000,2792.000000,10.000000,197.000000,37.000000,1238697949.426336,36.076142,698.000000,-118.407135,33.931477,32.559000,1.000000
144.000000,2748.000000,6.000000,211.000000,37.000000,1238697950.426380,20.209479,687.000000,-118.407169,33.931474,33.013000,1.000000
144.000000,2882.000000,6.000000,194.000000,37.000000,1238697951.426428,21.980412,720.000000,-118.407193,33.931474,33.073000,1.000000
144.000000,2758.000000,5.000000,2244.000000,106.000000,1238697952.426469,1.583556,689.000000,-118.407208,33.931476,32.738000,1.000000
144.000000,10666.000000,10.000000,4355.000000,81.000000,1238697953.426517,1.631917,2666.000000,-118.407223,33.931478,32.403000,1.000000
145.000000,13056.000000,21.000000,4238.000000,63.000000,1238697954.426575,3.521638,3264.000000,-118.407247,33.931478,32.462000,1.000000
145.000000,12392.000000,30.000000,816.000000,42.000000,1238697955.426624,26.128676,3098.000000,-118.407305,33.931475,32.976000,1.000000
145.000000,9884.000000,33.000000,3355.000000,78.000000,1238697956.426677,6.990492,2471.000000,-118.407377,33.931474,33.155000,1.000000
145.000000,10230.000000,38.000000,1588.000000,52.000000,1238697957.426725,17.006675,2557.000000,-118.407479,33.931469,32.106000,1.000000
145.000000,10784.000000,40.000000,1636.000000,54.000000,1238697958.426782,17.376528,2696.000000,-118.407585,33.931465,32.739000,1.000000
145.000000,11518.000000,43.000000,2247.000000,58.000000,1238697959.426833,13.600401,2879.000000,-118.407697,33.931466,32.643000,1.000000
145.000000,12352.000000,47.000000,2197.000000,59.000000,1238697960.426877,15.203869,3088.000000,-118.407832,33.931466,32.606000,1.000000
145.000000,13344.000000,50.000000,1641.000000,52.000000,1238697961.426926,21.654479,3336.000000,-118.407968,33.931466,32.570000,1.000000
145.000000,13480.000000,51.000000,922.000000,45.000000,1238697962.426974,39.312039,3370.000000,-118.408108,33.931471,31.803000,1.000000
144.000000,10454.000000,51.000000,5133.000000,91.000000,1238697963.427036,7.061309,2613.000000,-118.408263,33.931466,32.556000,1.000000
144.000000,10510.000000,57.000000,1905.000000,54.000000,1238697964.427082,21.265039,2627.000000,-118.408413,33.931469,32.185000,1.000000
144.000000,10966.000000,59.000000,2491.000000,62.000000,1238697965.427140,16.833119,2741.000000,-118.408582,33.931466,32.603000,1.000000
144.000000,11664.000000,63.000000,2683.000000,62.000000,1238697966.427184,16.688073,2916.000000,-118.408757,33.931468,32.291000,1.000000
144.000000,12220.000000,65.000000,2788.000000,62.000000,1238697967.427249,16.569405,3055.000000,-118.408940,33.931467,32.374000,1.000000
144.000000,12654.000000,68.000000,1058.000000,49.000000,1238697968.427290,45.678261,3163.000000,-118.409129,33.931471,31.727000,1.000000
144.000000,12744.000000,68.000000,841.000000,45.000000,1238697969.427339,57.464447,3186.000000,-118.409337,33.931471,31.870000,1.000000
144.000000,9872.000000,68.000000,1355.000000,43.000000,1238697970.427389,35.666125,2468.000000,-118.409531,33.931468,32.348000,1.000000
144.000000,9666.000000,67.000000,594.000000,42.000000,1238697971.427432,80.163131,2416.000000,-118.409739,33.931467,32.491000,1.000000
144.000000,9492.000000,67.000000,586.000000,42.000000,1238697972.427457,81.257509,2373.000000,-118.409937,33.931468,32.239000,1.000000
144.000000,9416.000000,66.000000,572.000000,44.000000,1238697973.427506,82.003846,2354.000000,-118.410136,33.931470,31.987000,1.000000
144.000000,9376.000000,66.000000,1355.000000,50.000000,1238697974.427512,34.617122,2344.000000,-118.410334,33.931471,31.736000,1.000000
144.000000,9478.000000,66.000000,1547.000000,52.000000,1238697975.427523,30.320750,2369.000000,-118.410528,33.931461,31.655000,1.000000
144.000000,9612.000000,67.000000,1566.000000,52.000000,1238697976.427555,30.406705,2403.000000,-118.410726,33.931463,31.404000,1.000000
144.000000,9786.000000,69.000000,1241.000000,48.000000,1238697977.427601,39.515149,2446.000000,-118.410934,33.931462,31.547000,1.000000
144.000000,9922.000000,69.000000,613.000000,43.000000,1238697978.427650,79.997227,2480.000000,-118.411133,33.931463,31.296000,1.000000
144.000000,9788.000000,68.000000,750.000000,43.000000,1238697979.427689,64.436800,2447.000000,-118.411341,33.931462,31.439000,1.000000
144.000000,9744.000000,68.000000,691.000000,44.000000,1238697980.427737,69.938640,2436.000000,-118.411549,33.931461,31.582000,1.000000
144.000000,9638.000000,67.000000,613.000000,42.000000,1238697981.427808,77.678467,2409.000000,-118.411747,33.931463,31.331000,1.000000
144.000000,9448.000000,66.000000,602.000000,42.000000,1238697982.427850,77.917276,2362.000000,-118.411950,33.931458,32.204000,1.000000
144.000000,9372.000000,65.000000,586.000000,42.000000,1238697983.427909,78.831911,2343.000000,-118.412149,33.931459,31.953000,1.000000
144.000000,9292.000000,65.000000,552.000000,42.000000,1238697984.427952,83.687500,2323.000000,-118.412347,33.931461,31.702000,1.000000
144.000000,9180.000000,64.000000,538.000000,42.000000,1238697985.428000,84.544238,2295.000000,-118.412531,33.931460,31.786000,1.000000
144.000000,9110.000000,64.000000,530.000000,41.000000,1238697986.428044,85.820377,2277.000000,-118.412730,33.931462,31.535000,1.000000
144.000000,9010.000000,63.000000,569.000000,42.000000,1238697987.428074,78.689104,2252.000000,-118.412914,33.931461,31.619000,1.000000
144.000000,8416.000000,62.000000,608.000000,41.000000,1238697988.428131,72.472697,2104.000000,-118.413112,33.931463,31.368000,1.000000
144.000000,11112.000000,60.000000,713.000000,44.000000,1238697989.428182,59.806452,2778.000000,-118.413296,33.931462,31.452000,1.000000
144.000000,10798.000000,58.000000,663.000000,43.000000,1238697990.428229,62.172851,2699.000000,-118.413470,33.931464,31.141000,1.000000
144.000000,10500.000000,56.000000,633.000000,43.000000,1238697991.428277,62.873934,2625.000000,-118.413649,33.931459,31.955000,1.000000
144.000000,10234.000000,54.000000,669.000000,43.000000,1238697992.428320,57.365919,2558.000000,-118.413814,33.931463,31.250000,1.000000
144.000000,9914.000000,53.000000,605.000000,42.000000,1238697993.428329,62.259669,2478.000000,-118.413983,33.931461,31.669000,1.000000
144.000000,7222.000000,52.000000,375.000000,39.000000,1238697994.428381,98.550400,1805.000000,-118.414133,33.931463,31.299000,1.000000
144.000000,7462.000000,49.000000,488.000000,41.000000,1238697995.428434,71.361270,1865.000000,-118.414293,33.931456,30.765000,1.000000
144.000000,9574.000000,46.000000,611.000000,43.000000,1238697996.428476,53.506056,2393.000000,-118.414443,33.931458,30.394000,1.000000
144.000000,11388.000000,42.000000,719.000000,44.000000,1238697997.428524,41.515160,2847.000000,-118.414579,33.931458,30.359000,1.000000
143.000000,10932.000000,41.000000,691.000000,43.000000,1238697998.428568,42.168886,2733.000000,-118.414714,33.931458,30.324000,1.000000
143.000000,10282.000000,38.000000,636.000000,43.000000,1238697999.428632,42.463208,2570.000000,-118.414835,33.931456,30.623000,1.000000
143.000000,9784.000000,36.000000,602.000000,42.000000,1238698000.428679,42.500332,2446.000000,-118.414946,33.931457,30.528000,1.000000
143.000000,6362.000000,29.000000,338.000000,39.000000,1238698001.428737,60.977219,1590.000000,-118.415053,33.931446,30.604000,1.000000
143.000000,4054.000000,21.000000,183.000000,37.000000,1238698002.428781,81.555738,1013.000000,-118.415149,33.931437,30.286000,1.000000
143.000000,3180.000000,12.000000,194.000000,37.000000,1238698003.428831,43.960825,795.000000,-118.415222,33.931428,29.907000,1.000000
143.000000,2712.000000,5.000000,241.000000,37.000000,1238698004.428874,14.744813,678.000000,-118.415255,33.931425,30.362000,1.000000
142.000000,2644.000000,1.000000,202.000000,37.000000,1238698005.428921,3.518317,661.000000,-118.415280,33.931425,30.422000,1.000000
142.000000,2778.000000,0.000000,222.000000,37.000000,1238698006.428978,0.000000,694.000000,-118.415280,33.931425,30.422000,1.000000
142.000000,2760.000000,0.000000,225.000000,37.000000,1238698007.429014,0.000000,690.000000,-118.415280,33.931425,30.422000,1.000000
142.000000,2850.000000,0.000000,222.000000,37.000000,1238698008.429061,0.000000,712.000000,-118.415280,33.931425,30.422000,1.000000
142.000000,2914.000000,0.000000,211.000000,37.000000,1238698009.429109,0.000000,728.000000,-118.415280,33.931425,30.422000,1.000000
143.000000,2788.000000,0.000000,219.000000,37.000000,1238698010.429161,0.000000,697.000000,-118.415274,33.931421,31.152000,1.000000
143.000000,2798.000000,0.000000,219.000000,37.000000,1238698011.429210,0.000000,699.000000,-118.415274,33.931421,31.152000,1.000000
143.000000,2802.000000,0.000000,208.000000,37.000000,1238698012.429260,0.000000,700.000000,-118.415274,33.931421,31.152000,1.000000
143.000000,2818.000000,0.000000,216.000000,37.000000,1238698013.429274,0.000000,704.000000,-118.415274,33.931421,31.152000,1.000000
143.000000,2800.000000,0.000000,208.000000,37.000000,1238698014.429325,0.000000,700.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2790.000000,0.000000,211.000000,37.000000,1238698015.429391,0.000000,697.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2870.000000,0.000000,191.000000,37.000000,1238698016.429442,0.000000,717.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2760.000000,0.000000,197.000000,37.000000,1238698017.429455,0.000000,690.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2824.000000,0.000000,194.000000,37.000000,1238698018.429516,0.000000,706.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2818.000000,0.000000,208.000000,37.000000,1238698019.429561,0.000000,704.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2686.000000,0.000000,211.000000,37.000000,1238698020.429600,0.000000,671.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,2794.000000,0.000000,850.000000,47.000000,1238698021.429645,0.000000,698.000000,-118.415265,33.931423,30.757000,1.000000
144.000000,3044.000000,0.000000,308.000000,37.000000,1238698022.429703,0.000000,761.000000,-118.415250,33.931421,31.092000,1.000000
144.000000,2588.000000,0.000000,497.000000,36.000000,1238698023.429776,0.000000,647.000000,-118.415250,33.931421,31.092000,1.000000
145.000000,2732.000000,2.000000,327.000000,37.000000,1238698024.429836,4.346789,683.000000,-118.415265,33.931423,30.757000,1.000000
145.000000,3450.000000,1.000000,272.000000,37.000000,1238698025.429887,2.612868,862.000000,-118.415265,33.931423,30.757000,1.000000
145.000000,2970.000000,1.000000,202.000000,37.000000,1238698026.429949,3.518317,742.000000,-118.415265,33.931423,30.757000,1.000000
145.000000,2734.000000,1.000000,244.000000,36.000000,1238698027.429990,2.912705,683.000000,-118.415265,33.931423,30.757000,1.000000
145.000000,2982.000000,1.000000,216.000000,36.000000,1238698028.430039,3.290278,745.000000,-118.415274,33.931421,31.152000,1.000000
145.000000,2852.000000,0.000000,213.000000,36.000000,1238698029.430094,0.000000,713.000000,-118.415274,33.931421,31.152000,1.000000
145.000000,2812.000000,0.000000,1766.000000,65.000000,1238698030.430153,0.000000,703.000000,-118.415280,33.931425,30.422000,1.000000
145.000000,8274.000000,0.000000,530.000000,47.000000,1238698031.430195,0.000000,2068.000000,-118.415280,33.931425,30.422000,1.000000
145.000000,4412.000000,3.000000,991.000000,53.000000,1238698032.430252,2.151463,1103.000000,-118.415280,33.931425,30.422000,1.000000
145.000000,7048.000000,9.000000,1483.000000,51.000000,1238698033.430296,4.313082,1762.000000,-118.415289,33.931423,30.817000,1.000000
145.000000,6578.000000,17.000000,2177.000000,59.000000,1238698034.430336,5.549793,1644.000000,-118.415313,33.931422,30.877000,1.000000
145.000000,9210.000000,22.000000,455.000000,41.000000,1238698035.430389,34.363516,2302.000000,-118.415352,33.931424,30.602000,1.000000
145.000000,6560.000000,22.000000,369.000000,41.000000,1238698036.430436,42.372358,1640.000000,-118.415415,33.931425,30.387000,1.000000
145.000000,5930.000000,22.000000,372.000000,39.000000,1238698037.430476,42.030645,1482.000000,-118.415488,33.931424,30.566000,1.000000
145.000000,5788.000000,21.000000,352.000000,39.000000,1238698038.430530,42.399716,1447.000000,-118.415551,33.931425,30.351000,1.000000
145.000000,5736.000000,19.000000,411.000000,40.000000,1238698039.430587,32.854745,1434.000000,-118.415609,33.931422,30.866000,1.000000
145.000000,7394.000000,17.000000,441.000000,40.000000,1238698040.430635,27.396599,1848.000000,-118.415672,33.931424,30.651000,1.000000
145.000000,7070.000000,17.000000,844.000000,44.000000,1238698041.430689,14.315047,1767.000000,-118.415735,33.931425,30.436000,1.000000
145.000000,8070.000000,19.000000,1411.000000,49.000000,1238698042.430742,9.570021,2017.000000,-118.415783,33.931424,30.556000,1.000000
145.000000,9132.000000,23.000000,538.000000,41.000000,1238698043.430779,30.383086,2283.000000,-118.415831,33.931424,30.676000,1.000000
145.000000,7432.000000,23.000000,797.000000,41.000000,1238698044.430825,20.509536,1858.000000,-118.415904,33.931407,29.739000,1.000000
145.000000,5884.000000,23.000000,977.000000,47.000000,1238698045.430885,16.730911,1471.000000,-118.415951,33.931373,30.039000,1.000000
145.000000,6070.000000,24.000000,2013.000000,63.000000,1238698046.430928,8.473323,1517.000000,-118.415989,33.931334,29.386000,1.000000
145.000000,7354.000000,28.000000,1450.000000,52.000000,1238698047.430971,13.723862,1838.000000,-118.416002,33.931276,29.968000,1.000000
145.000000,8892.000000,33.000000,3877.000000,83.000000,1238698048.431022,6.049291,2223.000000,-118.416016,33.931210,29.993000,1.000000
145.000000,10408.000000,40.000000,4358.000000,85.000000,1238698049.431072,6.523176,2602.000000,-118.416009,33.931131,30.524000,1.000000
145.000000,12666.000000,47.000000,269.000000,43.000000,1238698050.431114,124.174349,3166.000000,-118.416012,33.931042,30.892000,1.000000
145.000000,9450.000000,48.000000,2894.000000,72.000000,1238698051.431162,11.787699,2362.000000,-118.416004,33.930929,31.603000,1.000000
145.000000,9394.000000,51.000000,1116.000000,41.000000,1238698052.431216,32.478226,2348.000000,-118.416006,33.930806,32.151000,1.000000
145.000000,9354.000000,50.000000,550.000000,42.000000,1238698053.431271,64.609091,2338.000000,-118.415999,33.930678,31.745000,1.000000
145.000000,8842.000000,48.000000,522.000000,42.000000,1238698054.431333,65.351724,2210.000000,-118.416001,33.930555,32.293000,1.000000
145.000000,8762.000000,47.000000,511.000000,42.000000,1238698055.431387,65.367710,2190.000000,-118.416003,33.930432,32.841000,1.000000
145.000000,8606.000000,46.000000,513.000000,41.000000,1238698056.431434,63.727485,2151.000000,-118.416000,33.930316,32.264000,1.000000
145.000000,8282.000000,45.000000,486.000000,41.000000,1238698057.431478,65.805556,2070.000000,-118.416008,33.930198,32.082000,1.000000
145.000000,8148.000000,44.000000,488.000000,41.000000,1238698058.431520,64.079508,2037.000000,-118.416005,33.930089,32.064000,1.000000
145.000000,8092.000000,43.000000,505.000000,41.000000,1238698059.431584,60.515050,2023.000000,-118.416003,33.929981,32.045000,1.000000
145.000000,8138.000000,43.000000,1797.000000,54.000000,1238698060.431629,17.006177,2034.000000,-118.416001,33.929865,31.468000,1.000000
145.000000,8932.000000,48.000000,2144.000000,47.000000,1238698061.431696,15.911194,2233.000000,-118.415998,33.929756,31.450000,1.000000
145.000000,7138.000000,51.000000,1633.000000,52.000000,1238698062.431741,22.195775,1784.000000,-118.415996,33.929640,30.873000,1.000000
144.000000,7630.000000,54.000000,175.000000,40.000000,1238698063.431792,219.301714,1907.000000,-118.415994,33.929517,29.738000,1.000000
144.000000,7994.000000,56.000000,566.000000,43.000000,1238698064.431824,70.316608,1998.000000,-118.416001,33.929391,28.999000,1.000000
144.000000,8258.000000,58.000000,1552.000000,51.000000,1238698065.431868,26.559665,2064.000000,-118.415993,33.929248,27.477000,1.000000
144.000000,8602.000000,61.000000,1602.000000,58.000000,1238698066.431915,27.061610,2150.000000,-118.415995,33.929103,26.351000,1.000000
144.000000,9102.000000,64.000000,1519.000000,53.000000,1238698067.431960,29.943910,2275.000000,-118.415997,33.928958,25.225000,1.000000
144.000000,9286.000000,65.000000,2155.000000,58.000000,1238698068.432009,21.436427,2321.000000,-118.415994,33.928800,24.270000,1.000000
144.000000,9570.000000,68.000000,3722.000000,81.000000,1238698069.432051,12.984310,2392.000000,-118.415995,33.928636,24.440000,1.000000
145.000000,10050.000000,71.000000,2397.000000,61.000000,1238698070.432059,21.051189,2512.000000,-118.415987,33.928467,23.657000,1.000000
145.000000,9994.000000,70.000000,1025.000000,48.000000,1238698071.432114,48.535610,2498.000000,-118.415988,33.928296,23.269000,1.000000
145.000000,9798.000000,68.000000,536.000000,41.000000,1238698072.432169,90.163433,2449.000000,-118.415984,33.928120,23.611000,1.000000
145.000000,9336.000000,65.000000,580.000000,42.000000,1238698073.432214,79.647414,2334.000000,-118.415990,33.927949,24.906000,1.000000
145.000000,8854.000000,61.000000,561.000000,42.000000,1238698074.432261,77.277540,2213.000000,-118.415986,33.927781,25.806000,1.000000
145.000000,6406.000000,55.000000,294.000000,38.000000,1238698075.432307,132.954082,1601.000000,-118.415987,33.927631,27.092000,1.000000
145.000000,7568.000000,48.000000,541.000000,41.000000,1238698076.432352,63.056562,1892.000000,-118.415984,33.927489,27.254000,1.000000
